lat,lon,timestamp,datetime,heart_rate,cadence,power
51.177485,3.933065,1525020765.0,2018-04-29 16:52:10,1,94,182
51.177485,3.933065,1525020766.0,2018-04-29 16:52:11,1,94,177
51.177485,3.933065,1525020767.0,2018-04-29 16:52:12,1,95,175
51.177485,3.933065,1525020768.0,2018-04-29 16:52:13,1,94,180
51.177485,3.933065,1525020769.0,2018-04-29 16:52:14,1,94,184
51.177485,3.933065,1525020770.0,2018-04-29 16:52:15,1,93,185
51.177485,3.933065,1525020771.0,2018-04-29 16:52:16,1,94,181
51.177485,3.933065,1525020772.0,2018-04-29 16:52:17,1,93,178
51.177485,3.933065,1525020773.0,2018-04-29 16:52:18,1,93,178
51.177485,3.933065,1525020774.0,2018-04-29 16:52:19,1,94,180
51.177485,3.933065,1525020775.0,2018-04-29 16:52:20,1,93,181
51.177485,3.933065,1525020776.0,2018-04-29 16:52:21,1,94,183
51.177485,3.933065,1525020777.0,2018-04-29 16:52:22,1,94,183
51.177485,3.933065,1525020778.0,2018-04-29 16:52:23,1,93,178
51.177485,3.933065,1525020779.0,2018-04-29 16:52:24,1,93,179
51.177485,3.933065,1525020780.0,2018-04-29 16:52:25,1,92,180
51.177485,3.933065,1525020781.0,2018-04-29 16:52:26,1,94,178
51.177485,3.933065,1525020782.0,2018-04-29 16:52:27,1,93,178
51.177485,3.933065,1525020783.0,2018-04-29 16:52:28,1,93,177
51.177485,3.933065,1525020784.0,2018-04-29 16:52:29,1,93,173
51.177485,3.933065,1525020785.0,2018-04-29 16:52:30,1,91,169
